filename,lon_std,lat_std
244670097_26_57413_59414_4_100000.npy,0.0,0.0
205394390_7_15089_17090_0_80000.npy,0.0,0.0
276786000_12_30178_32179_4_40000.npy,0.0,0.0
244780955_2_5584_7585_1_100000.npy,0.0,0.0
245617000_30_64237_66238_2_80000.npy,0.0,0.0
244730744_17_37482_39483_4_60000.npy,0.0,0.0
244650184_18_41855_43856_0_60000.npy,0.0,0.0
244660818_26_67660_69661_1_60000.npy,0.0,0.0
244670319_26_62737_64738_4_80000.npy,0.0,0.0
232003239_16_52750_54751_4_40000.npy,0.0,0.0
244660439_1_3107_5108_3_60000.npy,0.0,0.0
212723000_2_4534_6535_0_40000.npy,9.499999999107445e-06,0.0
244670998_14_35081_37082_3_40000.npy,0.0,0.0
245575000_6_13141_15142_0_80000.npy,0.0,0.0
205394390_22_47432_49433_0_80000.npy,0.0,0.0
366995720_15_35366_37367_3_80000.npy,0.0,0.0
237131000_4_8939_10940_2_40000.npy,0.0,0.0
244250193_12_27910_29911_4_60000.npy,0.0,0.0
244770476_15_33084_35085_1_40000.npy,0.0,0.0
244700892_23_50674_52675_4_60000.npy,0.0,0.0
244620196_3_8136_10137_1_100000.npy,0.0,0.0
235014687_9_18993_20994_2_60000.npy,0.0,0.0
211624530_7_16191_18192_1_40000.npy,0.0,0.0
247341400_10_22433_24434_3_40000.npy,0.0,0.0
244850515_22_55694_57695_1_80000.npy,0.0,0.0
244850515_35_87984_89985_1_80000.npy,0.0,0.0
232005199_12_26611_28612_3_40000.npy,0.0,0.0
244870493_12_28285_30286_1_80000.npy,0.0,0.0
219000431_19_43223_45224_4_60000.npy,0.0,0.0
244740307_42_89398_91399_0_100000.npy,0.0,0.0
205252690_13_28965_30966_3_100000.npy,0.0,0.0
258842000_12_29423_31424_0_40000.npy,0.0,0.0
244740305_27_59672_61673_0_100000.npy,0.0,0.0
205264290_47_105424_107425_3_100000.npy,0.0,0.0
244660390_34_85281_87282_0_80000.npy,0.0,0.0
244660951_16_35724_37725_0_80000.npy,0.0,0.0
244870911_13_29614_31615_0_80000.npy,0.0,0.0
205453690_32_77542_79543_1_80000.npy,0.0,0.0
235003783_7_17933_19934_2_40000.npy,0.0,0.0
244790684_38_85770_87771_2_100000.npy,0.0,0.0
367729150_15_46360_48361_3_40000.npy,0.0,0.0
367162940_29_72061_74062_3_80000.npy,0.0,0.0
367628670_7_20346_22347_4_40000.npy,0.0,0.0
244700318_0_118_2119_0_100000.npy,0.0,0.0
244670097_25_55377_57378_4_100000.npy,0.0,0.0
244700194_47_104857_106858_1_100000.npy,0.0,0.0
244750261_5_13698_15699_4_60000.npy,0.0,0.0
244710106_4_9580_11581_3_40000.npy,0.0,0.0
244740788_13_29189_31190_1_80000.npy,0.0,0.0
219000737_26_56978_58979_0_60000.npy,0.0,0.0
244620196_14_33467_35468_1_100000.npy,0.0,0.0
211510430_15_35105_37106_0_40000.npy,0.0,0.0
244780381_16_36234_38235_4_100000.npy,0.0,0.0
244690747_38_89354_91355_0_100000.npy,0.0,0.0
244060176_29_65636_67637_2_100000.npy,0.0,0.0
245106000_8_22208_24209_2_40000.npy,0.0,0.0
244710836_4_8750_10751_4_60000.npy,0.0,0.0
244890644_3_8182_10183_2_40000.npy,0.0,0.0
244710454_1_2270_4271_0_60000.npy,0.0,0.0
237144200_12_27196_29197_1_60000.npy,0.0,0.0
265866000_15_34562_36563_4_40000.npy,0.0,0.0
369077000_12_32252_34253_0_40000.npy,0.0,0.0
211697170_8_23204_25205_1_40000.npy,0.0,0.0
244790147_9_23608_25609_3_40000.npy,0.0,0.0
205356690_26_56150_58151_3_100000.npy,0.0,0.0
244660179_3_7837_9838_4_60000.npy,0.0,0.0
244260497_25_69279_71280_4_60000.npy,0.0,0.0
244690683_10_22909_24910_4_80000.npy,0.0,0.0
245575000_37_83615_85616_0_80000.npy,0.0,0.0
244670451_17_41351_43352_1_40000.npy,0.0,0.0
244740307_31_65960_67961_0_100000.npy,0.0,0.0
244660565_9_19662_21663_1_80000.npy,0.0,0.0
245445000_4_9570_11571_2_80000.npy,0.0002550999999999526,0.00027100000000501723
244730367_16_43157_45158_4_40000.npy,0.0,0.0
211664370_16_45542_47543_1_40000.npy,0.0,0.0
244620933_23_57674_59675_1_80000.npy,0.0,0.0
228022900_25_58256_60257_4_60000.npy,0.0,0.0
232007350_11_33349_35350_2_40000.npy,0.0,0.0
244700320_3_8000_10001_4_100000.npy,0.0,0.0
244870911_27_61960_63961_0_80000.npy,0.0,0.0
244650780_13_29570_31571_2_100000.npy,0.0,0.0
244660212_9_23592_25593_0_60000.npy,0.0,0.0
244710789_10_25198_27199_4_40000.npy,0.0,0.0
232002648_6_14595_16596_3_60000.npy,0.0,0.0
205200190_28_72959_74960_1_80000.npy,0.0,0.0
228293700_15_42859_44860_3_40000.npy,0.0,0.0
244710313_36_76701_78702_4_100000.npy,0.0,0.0
211520620_13_41638_43639_4_40000.npy,0.0,0.0
245071000_4_16273_18274_2_40000.npy,0.0,0.0
244780642_12_35248_37249_4_40000.npy,0.0,0.0
244700271_6_14804_16805_3_60000.npy,2.0000000000131024e-05,0.0
232004686_2_8140_10141_4_40000.npy,0.0,0.0
244700198_29_69459_71460_1_80000.npy,0.0,0.0
244660653_35_81402_83403_0_100000.npy,0.0,0.0
244660114_33_78952_80953_1_80000.npy,0.0,0.0
367649360_19_46551_48552_3_80000.npy,0.0,0.0
244730899_0_1114_3115_0_40000.npy,0.0,0.0
244620839_42_99535_101536_0_100000.npy,0.0,0.0
211343680_11_27510_29511_4_40000.npy,0.0,0.0
246417000_12_29183_31184_2_60000.npy,0.0,0.0
244660236_17_38424_40425_1_40000.npy,0.0,0.0
227337000_17_45754_47755_2_40000.npy,0.0,0.0
246178000_1_3137_5138_0_40000.npy,0.0,0.0
367424420_23_52254_54255_3_60000.npy,0.0,0.0
244690453_15_32255_34256_1_100000.npy,0.0,0.0
245476000_12_28341_30342_2_80000.npy,0.0,0.0
244860471_30_71555_73556_4_100000.npy,0.0,0.0
244690990_30_67011_69012_0_100000.npy,0.0,0.0
367628670_6_17803_19804_4_40000.npy,0.0,0.0
244870150_6_14115_16116_2_40000.npy,0.0,0.0
239943900_17_44423_46424_0_40000.npy,0.0,0.0
205465690_27_64467_66468_1_80000.npy,0.0,0.0
366995670_19_50360_52361_3_80000.npy,0.0,0.0
244770936_0_854_2855_4_40000.npy,0.0,0.0
227337000_0_77_2078_2_40000.npy,0.0,0.0
244690229_2_4548_6549_1_80000.npy,0.0,0.0
237164000_7_16968_18969_2_40000.npy,-2.5499999999567535e-05,-0.0004099999999986892
244870236_4_8413_10414_4_100000.npy,0.0,0.0
245254000_7_19497_21498_2_40000.npy,0.0,0.0
564994000_7_16492_18493_0_40000.npy,0.0,0.0
245262000_21_47307_49308_2_60000.npy,0.0,0.0
244670451_10_23263_25264_1_40000.npy,0.0,0.0
239634000_12_35869_37870_3_40000.npy,0.0,0.0
244620518_16_38420_40421_4_40000.npy,0.0,0.0
205245990_6_16124_18125_0_80000.npy,0.0,0.0
244670362_11_25915_27916_2_100000.npy,0.0,0.0
244615634_8_19641_21642_0_100000.npy,0.0,0.0
245209000_23_49343_51344_0_100000.npy,0.0,0.0
244050469_24_52784_54785_0_100000.npy,0.0,0.0
244710664_5_11175_13176_3_80000.npy,0.0,0.0
246176000_13_31437_33438_2_80000.npy,0.0,0.0
244870493_15_35163_37164_1_80000.npy,0.0,0.0
244615958_6_13565_15566_0_80000.npy,0.0,0.0
244780459_6_13729_15730_0_40000.npy,0.0,0.0
205360190_16_36566_38567_0_100000.npy,0.0,0.0
211572680_16_38475_40476_1_60000.npy,0.0,0.0
245370000_7_16208_18209_2_80000.npy,0.0,0.0
244670768_37_80165_82166_1_100000.npy,0.0,0.0
367735750_20_45469_47470_3_60000.npy,0.0,0.0
235000164_17_50900_52901_3_40000.npy,0.0,0.0
235112317_9_24185_26186_2_40000.npy,0.0,0.0
244780528_6_18873_20874_4_40000.npy,0.0,0.0
366995140_25_56109_58110_3_60000.npy,0.0,0.0
366941850_25_61905_63906_3_80000.npy,0.0,0.0
244700504_30_66880_68881_0_100000.npy,0.0,0.0
244660482_9_22300_24301_1_60000.npy,0.0,0.0
205502790_33_82012_84013_1_80000.npy,0.0,0.0
235059487_13_42782_44783_0_40000.npy,0.0,0.0
244810665_6_15173_17174_0_60000.npy,0.0,0.0
244670800_5_12572_14573_0_60000.npy,0.0,0.0
244020560_8_17093_19094_4_60000.npy,0.0,0.0
244730605_20_44034_46035_0_60000.npy,9.999999999621423e-06,0.0
244700318_19_41527_43528_0_100000.npy,0.0,0.0
244740753_18_48716_50717_0_60000.npy,0.0,0.0
244660811_0_18_2019_1_80000.npy,0.0,0.0
244010675_6_15562_17563_1_40000.npy,0.0,0.0
244780345_6_13002_15003_4_100000.npy,0.0,0.0
244786000_28_71596_73597_2_80000.npy,0.0,0.0
244860699_43_93086_95087_2_100000.npy,0.0,0.0
367528080_27_63225_65226_2_80000.npy,0.0,-9.999999999621423e-06
211442010_13_32722_34723_3_40000.npy,0.0,0.0
244870156_21_56518_58519_4_60000.npy,0.0,0.0
211667590_15_40055_42056_3_80000.npy,0.0,0.0
244690403_32_68583_70584_1_100000.npy,0.0,0.0
211365280_0_84_2085_2_40000.npy,0.0,0.0
367376440_4_8665_10666_3_40000.npy,0.0,0.0
211515220_10_24362_26363_1_60000.npy,0.0,0.0
246489000_19_52193_54194_2_60000.npy,0.0,0.0
244710543_31_69800_71801_4_80000.npy,0.0,0.0
211617950_5_14790_16791_1_40000.npy,0.0,0.0
244740142_13_34385_36386_2_60000.npy,0.0,0.0
244532000_14_32320_34321_3_40000.npy,0.0,0.0
246343000_7_22263_24264_3_60000.npy,0.0,0.0
245473000_15_36493_38494_2_40000.npy,0.0,0.0
244810921_11_34427_36428_4_40000.npy,0.0,0.0
366891960_7_22803_24804_3_40000.npy,0.0,0.0
218556000_8_19971_21972_2_40000.npy,0.0,0.0
245378000_12_29598_31599_2_40000.npy,0.0,0.0
244630028_0_81_2082_1_80000.npy,0.0,0.0
246161000_13_29660_31661_2_60000.npy,0.0,0.0
367384020_7_15572_17573_3_80000.npy,0.0,0.0
249804000_14_47025_49026_0_40000.npy,0.0,0.0
244740580_6_16090_18091_0_40000.npy,0.0,0.0
244780631_30_67126_69127_4_80000.npy,0.0,0.0
209071000_7_16382_18383_3_40000.npy,0.0,0.0
244830015_4_9497_11498_4_40000.npy,0.0,0.0
244660114_25_59625_61626_1_80000.npy,0.0,0.0
255801570_5_11663_13664_0_40000.npy,0.0,0.0004989999999978068
245456000_1_2824_4825_2_60000.npy,0.0,4.2000000000541604e-05
244010334_14_34646_36647_0_40000.npy,0.0,0.0
211624530_14_32342_34343_1_40000.npy,0.0,0.0
211215280_19_50436_52437_0_60000.npy,0.0,0.0
244070991_9_21586_23587_0_80000.npy,0.0,0.0
244750685_47_112527_114528_4_100000.npy,0.0,0.0
244650731_8_17465_19466_0_40000.npy,0.0,0.0
244770584_47_98717_100718_4_100000.npy,0.0,0.0
244699000_9_24804_26805_3_40000.npy,0.0,0.0
205360190_33_75315_77316_0_100000.npy,0.0,0.0
211516810_10_23407_25408_1_40000.npy,0.0,0.0
244740575_10_25126_27127_4_100000.npy,0.0,0.0
205501790_11_26078_28079_0_100000.npy,0.0,0.0
244010489_12_25933_27934_0_100000.npy,0.0,0.0
244750576_14_34847_36848_1_60000.npy,0.0,0.0
211474990_25_53624_55625_4_60000.npy,0.0,0.0
244690901_25_54786_56787_1_60000.npy,0.0,0.0
224072840_1_2359_4360_3_40000.npy,0.0,0.0
205232000_9_19181_21182_2_60000.npy,0.0,0.0
244780381_42_92933_94934_4_100000.npy,0.0,0.0
367540560_10_30191_32192_3_40000.npy,0.0,0.0
244660598_4_11471_13472_1_80000.npy,0.0,0.0
205356690_31_67629_69630_3_100000.npy,0.0,0.0
244690914_36_77819_79820_0_80000.npy,0.0,0.0
224121250_18_38428_40429_3_100000.npy,0.0,0.0
366996440_47_109759_111760_3_100000.npy,0.0,0.0
244775000_11_24964_26965_2_60000.npy,0.0,0.0
244820893_19_47651_49652_4_80000.npy,0.0,0.0
205356690_5_10621_12622_3_100000.npy,0.0,0.0
245498000_9_21116_23117_2_100000.npy,0.0,0.0
367611030_11_32439_34440_3_80000.npy,0.0,0.0
244690914_24_51558_53559_0_80000.npy,0.0,0.0
244730312_12_33310_35311_4_60000.npy,0.0,0.0
244820369_43_92126_94127_1_100000.npy,0.0,0.0
244670174_30_79342_81343_0_80000.npy,0.0,0.0
244690367_10_26704_28705_1_40000.npy,0.0,0.0
367014570_13_29486_31487_3_40000.npy,0.0,0.0
235082716_19_51712_53713_4_60000.npy,0.0,0.0
244750258_13_31558_33559_4_80000.npy,0.0,0.0
205063000_6_13463_15464_3_60000.npy,0.0,0.0
237151000_15_45383_47384_2_40000.npy,8.999999998593466e-06,0.0
369593000_0_307_2308_0_80000.npy,0.0,0.0
244740941_8_20278_22279_3_60000.npy,0.0,0.0
244710804_2_5017_7018_4_40000.npy,0.0,0.0
244810513_8_17263_19264_1_100000.npy,0.0,0.0
246299000_4_16720_18721_2_40000.npy,0.0,0.0
244870493_30_71191_73192_1_80000.npy,0.0,0.0
245442000_9_22730_24731_2_60000.npy,0.0009851499999999902,0.0001490000000003988
244620937_17_38287_40288_0_80000.npy,0.0,0.0
244670356_29_65175_67176_1_100000.npy,0.0,0.0
205348690_13_30622_32623_0_40000.npy,-9.999999999621423e-06,0.0
244228000_12_25399_27400_2_100000.npy,-0.001009900000000119,-0.001560000000001338
244690490_40_96865_98866_4_100000.npy,0.0,0.0
253242279_8_25347_27348_1_40000.npy,0.0,0.0
244870235_27_62277_64278_4_60000.npy,0.0,0.0
244690882_29_63260_65261_4_80000.npy,0.0,0.0
244985000_21_48265_50266_0_80000.npy,0.0,0.0
229295000_35_80044_82045_3_100000.npy,0.0,0.0
244770722_10_31241_33242_0_40000.npy,0.0,0.0
211513570_0_11_2012_1_80000.npy,0.0,0.0
244070253_13_34405_36406_4_60000.npy,0.0,0.0
211343680_2_5801_7802_4_40000.npy,0.0,0.0
229295000_42_96823_98824_3_100000.npy,0.0,0.0
244260497_12_33638_35639_4_60000.npy,0.0,0.0
244700201_4_8887_10888_1_100000.npy,0.0,0.0
244710126_8_18763_20764_2_100000.npy,0.0,0.0
244690482_8_22216_24217_1_60000.npy,0.0,0.0
246891000_16_38636_40637_0_60000.npy,0.0,0.0
244750563_18_40497_42498_4_100000.npy,0.0,0.0
244650887_11_34959_36960_4_40000.npy,0.0,0.0
244660418_16_39380_41381_1_60000.npy,0.0,0.0
244660442_2_5698_7699_0_60000.npy,0.0,0.0
211667590_21_55828_57829_3_80000.npy,0.0,0.0
244670016_32_71266_73267_1_80000.npy,0.0,0.0
244670401_40_87172_89173_0_100000.npy,0.0,0.0
244710206_11_33025_35026_2_40000.npy,0.0,0.0
244670466_9_21178_23179_1_40000.npy,0.0,0.0
212963000_1_2164_4165_0_40000.npy,1.0000000000509601e-05,0.0
244750922_17_39968_41969_1_40000.npy,0.0,0.0
244644000_5_16590_18591_2_60000.npy,0.0,0.0
244900072_0_237_2238_1_60000.npy,0.0,0.0
244820893_31_78430_80431_4_80000.npy,0.0,0.0
367503580_1_3303_5304_3_40000.npy,0.0,0.0
205338790_34_76212_78213_0_80000.npy,0.0,0.0
235065969_8_19400_21401_4_40000.npy,0.0,0.0
230610000_3_7619_9620_4_60000.npy,0.0,0.0
255805627_16_35847_37848_0_40000.npy,0.0,0.0
244030722_5_12507_14508_2_40000.npy,0.0,0.0
244870150_11_26366_28367_2_40000.npy,0.0,0.0
240705000_9_22432_24433_2_40000.npy,8.999999998593466e-06,0.0
244228000_0_132_2133_2_100000.npy,0.0,0.0
249005000_1_2727_4728_3_100000.npy,0.0,0.0
269057570_0_797_2798_4_40000.npy,0.0,0.0
367189940_40_90687_92688_3_100000.npy,0.0,0.0
367579470_46_98563_100564_3_100000.npy,0.0,0.0
366995610_1_2339_4340_3_40000.npy,-0.0010564999999971292,0.0
244670290_5_20283_22284_1_40000.npy,0.0,0.0
244731000_2_4455_6456_2_60000.npy,0.0,0.0
247408000_10_31557_33558_3_40000.npy,0.0,0.0
564994000_10_22926_24927_0_40000.npy,0.0,1.9000000001767603e-05
245053000_21_50478_52479_2_80000.npy,-0.0013000999999999152,-6.900000000342743e-05
244620934_16_37326_39327_1_80000.npy,0.0,0.0
309536000_24_56502_58503_0_60000.npy,0.0,0.0
244670733_9_26392_28393_1_40000.npy,-1.0000000000065512e-05,0.0
244035000_8_17567_19568_2_80000.npy,0.0,0.0
205451190_16_37092_39093_4_60000.npy,0.0,0.0
228293700_5_15679_17680_3_40000.npy,0.0,0.0
